ID,Date,Element,Data_Value
SZ000008440,2013-02-13,TMAX,11
SZ000008440,2006-11-07,TMAX,115
SZ000008440,2014-03-04,TMAX,74
SZ000008440,2014-06-08,TMIN,144
SZ000008440,2014-06-08,TMAX,323
SZ000008440,2006-11-07,TMIN,-15
SZ000008440,2012-11-21,TMAX,71
SZ000008440,2006-05-18,TMIN,126
SZ000008440,2011-08-23,TMAX,332
SZ000008440,2011-08-23,TMIN,184
SZ000008440,2009-12-18,TMIN,-44
SZ000008440,2006-05-18,TMAX,224
SZ000008440,2012-11-21,TMIN,36
SZ000008440,2009-12-18,TMAX,-19
SZ000008440,2009-11-07,TMIN,-8
SZ000008440,2009-11-07,TMAX,67
SZ000008440,2013-07-01,TMIN,99
SZ000008440,2013-07-01,TMAX,274
SZ000008440,2011-10-02,TMAX,232
SZ000008440,2011-10-02,TMIN,103
SZ000008440,2005-04-13,TMAX,141
SZ000008440,2015-02-04,TMIN,-13
SZ000008440,2006-08-21,TMAX,240
SZ000008440,2006-08-21,TMIN,132
SZ000008440,2011-12-28,TMAX,6
SZ000008440,2010-12-15,TMIN,-45
SZ000008440,2011-12-28,TMIN,-20
SZ000008440,2010-12-15,TMAX,-7
SZ000008440,2006-08-27,TMAX,207
SZ000008440,2006-08-27,TMIN,112
SZ000008440,2015-04-16,TMIN,87
SZ000008440,2007-11-04,TMIN,60
SZ000008440,2005-12-19,TMIN,-74
SZ000008440,2011-12-27,TMIN,-50
SZ000008440,2008-04-17,TMIN,41
SZ000008440,2005-04-13,TMIN,77
SZ000008440,2014-11-01,TMAX,160
SZ000008440,2014-11-01,TMIN,52
SZ000008440,2015-02-16,TMIN,14
SZ000008440,2009-08-31,TMAX,256
SZ000008440,2009-08-31,TMIN,99
SZ000008440,2013-06-14,TMIN,140
SZ000008440,2014-04-05,TMIN,99
SZ000008440,2013-06-14,TMAX,218
SZ000008440,2014-04-05,TMAX,182
SZ000008440,2006-12-17,TMIN,-4
SZ000008440,2006-12-17,TMAX,79
SZ000008440,2015-02-16,TMAX,53
SZ000008440,2009-06-18,TMIN,159
SZ000008440,2012-01-28,TMIN,-4
SZ000008440,2010-01-21,TMIN,-21
SZ000008440,2005-11-30,TMIN,2
SZ000008440,2010-01-21,TMAX,20
SZ000008440,2011-08-30,TMAX,231
SZ000008440,2013-10-08,TMIN,132
SZ000008440,2013-10-08,TMAX,168
SZ000008440,2013-11-02,TMIN,123
SZ000008440,2013-11-02,TMAX,176
SZ000008440,2011-08-30,TMIN,97
SZ000008440,2009-04-09,TMAX,201
SZ000008440,2009-04-09,TMIN,65
SZ000008440,2008-07-11,TMIN,168
SZ000008440,2012-01-28,TMAX,48
SZ000008440,2008-04-17,TMAX,80
SZ000008440,2005-11-30,TMAX,42
SZ000008440,2010-10-02,TMIN,90
SZ000008440,2011-12-27,TMAX,48
SZ000008440,2015-02-03,TMIN,-42
SZ000008440,2015-02-03,TMAX,13
SZ000008440,2005-12-19,TMAX,0
SZ000008440,2015-09-11,TMIN,98
SZ000008440,2015-09-11,TMAX,245
SZ000008440,2007-03-20,TMAX,47
SZ000008440,2007-03-20,TMIN,-8
SZ000008440,2015-03-16,TMAX,136
SZ000008440,2007-04-22,TMAX,259
SZ000008440,2008-08-22,TMIN,125
SZ000008440,2015-03-16,TMIN,21
SZ000008440,2007-04-22,TMIN,81
SZ000008440,2010-11-22,TMIN,43
SZ000008440,2013-06-15,TMAX,287
SZ000008440,2013-06-15,TMIN,148
SZ000008440,2005-03-22,TMIN,76
SZ000008440,2005-03-22,TMAX,134
SZ000008440,2010-10-02,TMAX,235
SZ000008440,2010-02-28,TMAX,132
SZ000008440,2010-02-28,TMIN,33
SZ000008440,2008-08-22,TMAX,217
SZ000008440,2014-08-04,TMAX,248
SZ000008440,2012-02-10,TMIN,-82
SZ000008440,2012-02-10,TMAX,-38
SZ000008440,2014-08-04,TMIN,150
SZ000008440,2010-06-22,TMIN,72
SZ000008440,2009-06-18,TMAX,310
SZ000008440,2010-06-22,TMAX,206
SZ000008440,2015-04-16,TMAX,172
SZ000008440,2011-05-20,TMAX,232
SZ000008440,2010-02-27,TMAX,85
SZ000008440,2005-10-26,TMAX,190
SZ000008440,2007-07-19,TMAX,299
SZ000008440,2007-07-19,TMIN,178
SZ000008440,2015-07-16,TMAX,375
SZ000008440,2007-06-13,TMIN,139
SZ000008440,2009-10-30,TMAX,100
SZ000008440,2009-10-30,TMIN,17
SZ000008440,2006-08-03,TMIN,134
SZ000008440,2007-11-24,TMIN,63
SZ000008440,2007-06-13,TMAX,276
SZ000008440,2006-08-03,TMAX,189
SZ000008440,2007-11-24,TMAX,83
SZ000008440,2008-05-27,TMIN,154
SZ000008440,2008-05-27,TMAX,249
SZ000008440,2008-04-21,TMIN,88
SZ000008440,2010-04-23,TMIN,88
SZ000008440,2011-06-22,TMAX,271
SZ000008440,2011-06-22,TMIN,155
SZ000008440,2011-09-26,TMIN,109
SZ000008440,2011-04-03,TMIN,81
SZ000008440,2006-07-18,TMIN,156
SZ000008440,2011-04-03,TMAX,230
SZ000008440,2011-09-26,TMAX,239
SZ000008440,2006-07-18,TMAX,333
SZ000008440,2008-12-06,TMAX,81
SZ000008440,2008-12-06,TMIN,15
SZ000008440,2007-08-02,TMIN,157
SZ000008440,2011-12-30,TMAX,44
SZ000008440,2011-12-30,TMIN,4
SZ000008440,2010-04-23,TMAX,178
SZ000008440,2007-03-09,TMIN,-4
SZ000008440,2008-04-21,TMAX,117
SZ000008440,2015-07-16,TMIN,173
SZ000008440,2007-07-12,TMAX,234
SZ000008440,2006-07-02,TMAX,298
SZ000008440,2006-07-02,TMIN,147
SZ000008440,2010-06-20,TMAX,156
SZ000008440,2009-07-05,TMAX,284
SZ000008440,2009-07-05,TMIN,145
SZ000008440,2009-06-07,TMAX,197
SZ000008440,2009-06-07,TMIN,122
SZ000008440,2010-06-20,TMIN,90
SZ000008440,2013-12-04,TMIN,-42
SZ000008440,2013-12-04,TMAX,4
SZ000008440,2005-04-02,TMIN,42
SZ000008440,2005-04-02,TMAX,173
SZ000008440,2015-12-28,TMIN,2
SZ000008440,2012-04-04,TMAX,155
SZ000008440,2006-08-05,TMIN,131
SZ000008440,2006-08-05,TMAX,223
SZ000008440,2008-09-28,TMIN,36
SZ000008440,2008-09-28,TMAX,167
SZ000008440,2011-06-30,TMIN,131
SZ000008440,2011-06-30,TMAX,231
SZ000008440,2009-03-23,TMIN,-15
SZ000008440,2009-03-23,TMAX,160
SZ000008440,2015-04-02,TMAX,105
SZ000008440,2015-04-02,TMIN,15
SZ000008440,2015-12-28,TMAX,20
SZ000008440,2007-03-28,TMAX,155
SZ000008440,2007-03-28,TMIN,5
SZ000008440,2012-04-04,TMIN,95
SZ000008440,2007-03-09,TMAX,112
SZ000008440,2014-05-21,TMAX,253
SZ000008440,2009-10-27,TMIN,33
SZ000008440,2014-07-19,TMIN,155
SZ000008440,2014-07-19,TMAX,281
SZ000008440,2011-05-13,TMIN,96
SZ000008440,2007-02-08,TMIN,32
SZ000008440,2007-02-08,TMAX,80
SZ000008440,2005-03-29,TMAX,177
SZ000008440,2005-03-29,TMIN,77
SZ000008440,2013-04-18,TMIN,120
SZ000008440,2013-04-18,TMAX,255
SZ000008440,2011-05-13,TMAX,219
SZ000008440,2008-02-17,TMIN,-55
SZ000008440,2008-02-17,TMAX,58
SZ000008440,2013-12-28,TMIN,-16
SZ000008440,2011-07-26,TMAX,214
SZ000008440,2013-12-28,TMAX,59
SZ000008440,2005-08-21,TMAX,178
SZ000008440,2015-07-27,TMIN,140
SZ000008440,2006-10-15,TMIN,111
SZ000008440,2014-06-21,TMIN,116
SZ000008440,2006-10-15,TMAX,184
SZ000008440,2015-07-27,TMAX,272
SZ000008440,2014-06-21,TMAX,270
SZ000008440,2009-06-11,TMAX,240
SZ000008440,2009-06-11,TMIN,130
SZ000008440,2011-02-27,TMAX,83
SZ000008440,2011-02-27,TMIN,25
SZ000008440,2005-03-18,TMAX,204
SZ000008440,2005-03-18,TMIN,31
SZ000008440,2005-08-21,TMIN,146
SZ000008440,2011-07-26,TMIN,108
SZ000008440,2005-11-06,TMIN,18
SZ000008440,2005-11-06,TMAX,114
SZ000008440,2009-10-27,TMAX,144
SZ000008440,2007-08-02,TMAX,221
SZ000008440,2014-10-06,TMAX,200
SZ000008440,2008-08-28,TMAX,267
SZ000008440,2008-08-28,TMIN,145
SZ000008440,2014-10-06,TMIN,128
SZ000008440,2014-05-21,TMIN,109
SZ000008440,2006-04-07,TMAX,126
SZ000008440,2006-04-07,TMIN,-16
SZ000008440,2012-07-21,TMIN,148
SZ000008440,2012-07-21,TMAX,218
SZ000008440,2014-08-02,TMIN,171
SZ000008440,2005-07-04,TMIN,129
SZ000008440,2014-08-02,TMAX,255
SZ000008440,2005-07-04,TMAX,259
SZ000008440,2008-12-10,TMAX,23
SZ000008440,2008-01-13,TMAX,42
SZ000008440,2008-01-13,TMIN,-19
SZ000008440,2008-12-10,TMIN,4
SZ000008440,2007-05-27,TMIN,101
SZ000008440,2007-05-27,TMAX,195
SZ000008440,2007-08-31,TMAX,218
SZ000008440,2011-03-17,TMIN,67
SZ000008440,2011-03-17,TMAX,107
SZ000008440,2011-05-11,TMIN,119
SZ000008440,2011-05-11,TMAX,261
SZ000008440,2007-08-31,TMIN,136
SZ000008440,2015-02-06,TMIN,-16
SZ000008440,2015-02-06,TMAX,-6
SZ000008440,2009-05-28,TMAX,220
SZ000008440,2012-09-11,TMAX,261
SZ000008440,2012-09-26,TMIN,85
SZ000008440,2007-12-10,TMIN,41
SZ000008440,2014-08-13,TMIN,98
SZ000008440,2010-10-07,TMAX,204
SZ000008440,2006-11-05,TMAX,87
SZ000008440,2010-02-24,TMIN,50
SZ000008440,2010-07-13,TMIN,164
SZ000008440,2008-03-01,TMAX,123
SZ000008440,2010-07-13,TMAX,321
SZ000008440,2015-07-08,TMIN,145
SZ000008440,2014-02-17,TMAX,73
SZ000008440,2009-10-16,TMAX,114
SZ000008440,2010-02-24,TMAX,111
SZ000008440,2015-05-24,TMAX,215
SZ000008440,2015-07-08,TMAX,257
SZ000008440,2014-08-13,TMAX,211
SZ000008440,2015-03-10,TMIN,-7
SZ000008440,2011-11-22,TMAX,90
SZ000008440,2009-10-16,TMIN,25
SZ000008440,2011-11-22,TMIN,-3
SZ000008440,2013-10-28,TMAX,227
SZ000008440,2015-05-24,TMIN,84
SZ000008440,2013-10-28,TMIN,123
SZ000008440,2010-08-12,TMIN,168
SZ000008440,2010-08-12,TMAX,252
SZ000008440,2009-06-27,TMIN,149
SZ000008440,2009-06-27,TMAX,241
SZ000008440,2013-04-28,TMAX,99
SZ000008440,2013-04-28,TMIN,25
SZ000008440,2010-03-02,TMAX,125
SZ000008440,2015-03-10,TMAX,136
SZ000008440,2015-06-25,TMAX,268
SZ000008440,2006-11-05,TMIN,-27
SZ000008440,2010-03-07,TMAX,1
SZ000008440,2008-02-12,TMAX,69
SZ000008440,2013-05-27,TMIN,23
SZ000008440,2012-03-30,TMIN,61
SZ000008440,2007-03-23,TMIN,15
SZ000008440,2012-03-30,TMAX,188
SZ000008440,2015-01-17,TMIN,-23
SZ000008440,2015-01-17,TMAX,52
SZ000008440,2007-08-28,TMIN,175
SZ000008440,2007-08-28,TMAX,274
SZ000008440,2014-02-17,TMIN,-3
SZ000008440,2010-02-15,TMIN,-60
SZ000008440,2010-02-15,TMAX,5
SZ000008440,2008-11-20,TMIN,13
SZ000008440,2008-03-01,TMIN,99
SZ000008440,2005-03-20,TMIN,49
SZ000008440,2005-08-07,TMAX,201
SZ000008440,2012-01-14,TMIN,5
SZ000008440,2005-08-07,TMIN,129
SZ000008440,2012-01-14,TMAX,41
SZ000008440,2008-11-20,TMAX,95
SZ000008440,2005-07-29,TMAX,313
SZ000008440,2005-07-29,TMIN,163
SZ000008440,2010-03-07,TMIN,-29
SZ000008440,2010-06-13,TMAX,242
SZ000008440,2010-06-13,TMIN,138
SZ000008440,2010-10-07,TMIN,90
SZ000008440,2012-10-16,TMAX,123
SZ000008440,2012-10-16,TMIN,-3
SZ000008440,2005-03-20,TMAX,179
SZ000008440,2008-07-03,TMAX,235
SZ000008440,2006-12-16,TMIN,-34
SZ000008440,2008-07-03,TMIN,125
SZ000008440,2007-10-24,TMIN,53
SZ000008440,2011-02-28,TMAX,61
SZ000008440,2011-06-11,TMAX,200
SZ000008440,2011-06-11,TMIN,124
SZ000008440,2007-04-09,TMAX,208
SZ000008440,2007-04-09,TMIN,46
SZ000008440,2009-01-10,TMAX,-15
SZ000008440,2009-01-10,TMIN,-27
SZ000008440,2015-03-14,TMAX,106
SZ000008440,2015-03-14,TMIN,0
SZ000008440,2011-05-18,TMAX,252
SZ000008440,2015-04-05,TMAX,88
SZ000008440,2015-04-05,TMIN,41
SZ000008440,2007-10-24,TMAX,64
SZ000008440,2011-05-18,TMIN,81
SZ000008440,2011-09-04,TMIN,173
SZ000008440,2012-06-30,TMIN,172
SZ000008440,2012-06-30,TMAX,296
SZ000008440,2012-02-15,TMAX,30
SZ000008440,2012-02-15,TMIN,-20
SZ000008440,2010-05-08,TMAX,179
SZ000008440,2010-05-08,TMIN,82
SZ000008440,2007-07-12,TMIN,85
SZ000008440,2008-12-05,TMAX,86
SZ000008440,2012-09-26,TMAX,160
SZ000008440,2007-12-10,TMAX,65
SZ000008440,2009-05-28,TMIN,132
SZ000008440,2013-05-22,TMAX,145
SZ000008440,2011-09-04,TMAX,210
SZ000008440,2014-08-07,TMIN,153
SZ000008440,2014-08-07,TMAX,261
SZ000008440,2011-02-28,TMIN,18
SZ000008440,2014-05-07,TMIN,110
SZ000008440,2006-12-16,TMAX,44
SZ000008440,2014-05-07,TMAX,163
SZ000008440,2010-03-02,TMIN,21
SZ000008440,2009-10-15,TMIN,18
SZ000008440,2009-10-15,TMAX,81
SZ000008440,2011-02-13,TMIN,10
SZ000008440,2011-02-13,TMAX,120
SZ000008440,2015-06-25,TMIN,103
SZ000008440,2011-08-24,TMAX,310
SZ000008440,2011-08-24,TMIN,168
SZ000008440,2008-05-19,TMIN,80
SZ000008440,2008-05-19,TMAX,194
SZ000008440,2012-01-21,TMAX,72
SZ000008440,2010-08-15,TMAX,192
SZ000008440,2010-08-15,TMIN,116
SZ000008440,2008-11-06,TMIN,68
SZ000008440,2012-01-21,TMIN,20
SZ000008440,2015-07-28,TMAX,251
SZ000008440,2008-11-06,TMAX,124
SZ000008440,2015-07-28,TMIN,160
SZ000008440,2005-11-12,TMAX,103
SZ000008440,2005-11-12,TMIN,22
SZ000008440,2014-10-18,TMAX,197
SZ000008440,2012-01-27,TMIN,34
SZ000008440,2014-10-18,TMIN,98
SZ000008440,2014-09-11,TMIN,130
SZ000008440,2014-09-11,TMAX,205
SZ000008440,2012-01-27,TMAX,61
SZ000008440,2013-05-22,TMIN,65
SZ000008440,2012-09-11,TMIN,137
SZ000008440,2009-03-15,TMIN,65
SZ000008440,2009-03-15,TMAX,147
SZ000008440,2014-07-25,TMIN,134
SZ000008440,2014-01-04,TMIN,49
SZ000008440,2014-01-04,TMAX,70
SZ000008440,2013-10-05,TMIN,110
SZ000008440,2013-10-05,TMAX,191
SZ000008440,2014-07-25,TMAX,249
SZ000008440,2005-04-26,TMAX,200
SZ000008440,2006-03-30,TMAX,121
SZ000008440,2006-03-30,TMIN,32
SZ000008440,2009-06-28,TMAX,267
SZ000008440,2005-05-04,TMIN,95
SZ000008440,2009-06-28,TMIN,133
SZ000008440,2012-02-07,TMIN,-111
SZ000008440,2007-08-18,TMAX,233
SZ000008440,2012-02-07,TMAX,-69
SZ000008440,2010-06-02,TMAX,191
SZ000008440,2010-06-02,TMIN,111
SZ000008440,2010-11-02,TMAX,144
SZ000008440,2007-07-17,TMIN,159
SZ000008440,2007-07-17,TMAX,270
SZ000008440,2010-11-02,TMIN,33
SZ000008440,2011-04-30,TMAX,199
SZ000008440,2011-04-30,TMIN,54
SZ000008440,2014-06-15,TMAX,227
SZ000008440,2014-06-15,TMIN,147
SZ000008440,2011-07-15,TMIN,93
SZ000008440,2011-07-15,TMAX,231
SZ000008440,2005-05-04,TMAX,184
SZ000008440,2015-06-03,TMAX,294
SZ000008440,2013-05-12,TMIN,50
SZ000008440,2007-08-18,TMIN,113
SZ000008440,2013-06-12,TMIN,105
SZ000008440,2006-02-03,TMIN,-34
SZ000008440,2010-02-19,TMAX,51
SZ000008440,2011-11-18,TMIN,-19
SZ000008440,2011-11-18,TMAX,91
SZ000008440,2011-09-11,TMIN,155
SZ000008440,2010-02-19,TMIN,-2
SZ000008440,2015-03-08,TMAX,136
SZ000008440,2011-09-11,TMAX,271
SZ000008440,2015-03-08,TMIN,-23
SZ000008440,2005-07-01,TMAX,221
SZ000008440,2005-07-01,TMIN,157
SZ000008440,2005-04-26,TMIN,87
SZ000008440,2015-05-09,TMIN,103
SZ000008440,2013-06-12,TMAX,245
SZ000008440,2015-05-09,TMAX,215
SZ000008440,2008-01-08,TMAX,62
SZ000008440,2015-02-20,TMAX,119
SZ000008440,2008-11-15,TMAX,89
SZ000008440,2011-05-21,TMIN,98
SZ000008440,2015-02-20,TMIN,-29
SZ000008440,2007-05-22,TMAX,264
SZ000008440,2011-05-21,TMAX,260
SZ000008440,2014-02-01,TMAX,70
SZ000008440,2007-05-22,TMIN,126
SZ000008440,2012-12-09,TMIN,-22
SZ000008440,2012-01-10,TMIN,-24
SZ000008440,2012-12-09,TMAX,9
SZ000008440,2012-01-10,TMAX,86
SZ000008440,2008-01-08,TMIN,-20
SZ000008440,2013-05-12,TMAX,132
SZ000008440,2014-05-30,TMAX,213
SZ000008440,2014-05-30,TMIN,111
SZ000008440,2015-08-11,TMAX,300
SZ000008440,2015-06-03,TMIN,134
SZ000008440,2011-06-16,TMIN,128
SZ000008440,2011-06-16,TMAX,282
SZ000008440,2007-09-05,TMAX,173
SZ000008440,2007-09-05,TMIN,91
SZ000008440,2007-11-26,TMIN,-3
SZ000008440,2007-11-26,TMAX,80
SZ000008440,2011-12-01,TMIN,3
SZ000008440,2011-12-01,TMAX,143
SZ000008440,2013-01-15,TMIN,-24
SZ000008440,2007-07-13,TMAX,280
SZ000008440,2007-07-13,TMIN,107
SZ000008440,2015-08-11,TMIN,184
SZ000008440,2013-12-07,TMAX,58
SZ000008440,2015-01-22,TMAX,42
SZ000008440,2015-01-22,TMIN,12
SZ000008440,2011-02-24,TMAX,58
SZ000008440,2011-02-24,TMIN,0
SZ000008440,2007-02-27,TMAX,87
SZ000008440,2007-02-27,TMIN,22
SZ000008440,2007-05-24,TMAX,291
SZ000008440,2007-05-24,TMIN,119
SZ000008440,2012-02-16,TMAX,62
SZ000008440,2012-02-16,TMIN,-13
SZ000008440,2012-09-23,TMIN,141
SZ000008440,2012-09-23,TMAX,218
SZ000008440,2013-01-15,TMAX,12
SZ000008440,2013-12-07,TMIN,-49
SZ000008440,2008-10-03,TMIN,57
SZ000008440,2015-11-12,TMIN,69
SZ000008440,2015-11-12,TMAX,93
SZ000008440,2006-05-13,TMAX,214
SZ000008440,2006-05-13,TMIN,98
SZ000008440,2015-03-25,TMIN,50
SZ000008440,2015-03-25,TMAX,109
SZ000008440,2013-06-02,TMAX,179
SZ000008440,2008-10-03,TMAX,122
SZ000008440,2011-04-02,TMIN,49
SZ000008440,2014-10-27,TMIN,103
SZ000008440,2014-10-27,TMAX,138
SZ000008440,2013-06-02,TMIN,99
SZ000008440,2014-01-18,TMIN,32
SZ000008440,2014-01-18,TMAX,47
SZ000008440,2008-07-26,TMIN,164
SZ000008440,2008-07-26,TMAX,287
SZ000008440,2011-04-02,TMAX,211
SZ000008440,2009-08-06,TMIN,134
SZ000008440,2015-11-08,TMAX,183
SZ000008440,2007-11-14,TMIN,1
SZ000008440,2007-11-14,TMAX,67
SZ000008440,2015-11-08,TMIN,42
SZ000008440,2009-08-06,TMAX,304
SZ000008440,2013-04-21,TMAX,115
SZ000008440,2014-07-29,TMIN,143
SZ000008440,2014-07-29,TMAX,189
SZ000008440,2013-04-21,TMIN,71
SZ000008440,2009-11-24,TMAX,136
SZ000008440,2009-11-24,TMIN,40
SZ000008440,2012-06-02,TMIN,126
SZ000008440,2012-06-02,TMAX,296
SZ000008440,2006-02-03,TMAX,3
SZ000008440,2012-09-05,TMAX,240
SZ000008440,2012-09-05,TMIN,148
SZ000008440,2013-06-18,TMIN,178
SZ000008440,2005-01-16,TMAX,4
SZ000008440,2005-08-06,TMAX,260
SZ000008440,2005-03-02,TMAX,53
SZ000008440,2006-02-08,TMAX,43
SZ000008440,2010-03-21,TMIN,82
SZ000008440,2005-03-02,TMIN,-92
SZ000008440,2009-03-25,TMAX,72
SZ000008440,2010-03-21,TMAX,152
SZ000008440,2009-03-25,TMIN,19
SZ000008440,2011-12-24,TMIN,-29
SZ000008440,2011-12-24,TMAX,74
SZ000008440,2008-11-12,TMAX,91
SZ000008440,2008-11-12,TMIN,30
SZ000008440,2005-08-06,TMIN,182
SZ000008440,2012-10-12,TMIN,63
SZ000008440,2006-02-08,TMIN,0
SZ000008440,2012-01-18,TMAX,50
SZ000008440,2010-08-04,TMAX,253
SZ000008440,2010-08-04,TMIN,112
SZ000008440,2012-08-28,TMIN,121
SZ000008440,2015-12-09,TMAX,96
SZ000008440,2015-12-09,TMIN,-13
SZ000008440,2005-06-13,TMAX,250
SZ000008440,2008-03-24,TMAX,21
SZ000008440,2012-08-09,TMAX,267
SZ000008440,2012-01-18,TMIN,-70
SZ000008440,2008-03-24,TMIN,-48
SZ000008440,2007-10-26,TMIN,51
SZ000008440,2012-10-12,TMAX,151
SZ000008440,2010-05-01,TMAX,165
SZ000008440,2010-05-01,TMIN,120
SZ000008440,2013-10-26,TMIN,84
SZ000008440,2015-11-11,TMIN,27
SZ000008440,2015-11-11,TMAX,98
SZ000008440,2005-09-19,TMAX,135
SZ000008440,2010-01-20,TMIN,-10
SZ000008440,2010-01-20,TMAX,18
SZ000008440,2011-07-21,TMAX,210
SZ000008440,2011-07-21,TMIN,122
SZ000008440,2005-09-19,TMIN,103
SZ000008440,2006-02-25,TMAX,57
SZ000008440,2011-07-08,TMAX,243
SZ000008440,2006-02-25,TMIN,-21
SZ000008440,2013-10-11,TMAX,111
SZ000008440,2013-10-11,TMIN,56
SZ000008440,2015-10-15,TMIN,49
SZ000008440,2015-10-15,TMAX,69
SZ000008440,2011-07-08,TMIN,128
SZ000008440,2013-09-05,TMAX,301
SZ000008440,2013-09-05,TMIN,136
SZ000008440,2008-01-02,TMIN,-8
SZ000008440,2010-01-23,TMAX,33
SZ000008440,2010-01-23,TMIN,-24
SZ000008440,2008-01-02,TMAX,12
SZ000008440,2015-12-10,TMIN,-16
SZ000008440,2015-12-10,TMAX,60
SZ000008440,2008-12-05,TMIN,52
SZ000008440,2013-09-01,TMIN,120
SZ000008440,2013-09-01,TMAX,241
SZ000008440,2005-01-16,TMIN,-17
SZ000008440,2013-10-26,TMAX,224
SZ000008440,2012-08-28,TMAX,253
SZ000008440,2015-01-10,TMIN,72
SZ000008440,2011-06-25,TMAX,249
SZ000008440,2012-08-09,TMIN,134
SZ000008440,2012-07-04,TMAX,264
SZ000008440,2012-07-04,TMIN,142
SZ000008440,2012-07-29,TMAX,252
SZ000008440,2012-07-29,TMIN,138
SZ000008440,2014-02-01,TMIN,-35
SZ000008440,2015-12-25,TMIN,2
SZ000008440,2009-02-09,TMIN,-18
SZ000008440,2015-12-25,TMAX,119
SZ000008440,2014-03-27,TMIN,11
SZ000008440,2005-05-13,TMAX,210
SZ000008440,2005-05-13,TMIN,121
SZ000008440,2014-12-18,TMAX,96
SZ000008440,2013-03-31,TMAX,88
SZ000008440,2012-06-08,TMIN,136
SZ000008440,2014-12-18,TMIN,47
SZ000008440,2014-03-27,TMAX,118
SZ000008440,2006-12-06,TMAX,146
SZ000008440,2005-08-02,TMAX,191
SZ000008440,2005-08-02,TMIN,166
SZ000008440,2006-12-06,TMIN,28
SZ000008440,2015-08-25,TMIN,109
SZ000008440,2015-08-25,TMAX,236
SZ000008440,2007-06-14,TMAX,256
SZ000008440,2007-06-14,TMIN,162
SZ000008440,2006-04-11,TMAX,84
SZ000008440,2006-04-11,TMIN,14
SZ000008440,2008-11-15,TMIN,7
SZ000008440,2013-06-18,TMAX,315
SZ000008440,2013-03-31,TMIN,13
SZ000008440,2012-06-08,TMAX,184
SZ000008440,2014-08-27,TMIN,150
SZ000008440,2010-03-31,TMAX,112
SZ000008440,2005-06-13,TMIN,155
SZ000008440,2007-10-26,TMAX,103
SZ000008440,2011-06-25,TMIN,91
SZ000008440,2006-12-01,TMAX,105
SZ000008440,2009-02-18,TMAX,29
SZ000008440,2009-02-18,TMIN,-17
SZ000008440,2005-06-18,TMIN,165
SZ000008440,2005-06-18,TMAX,284
SZ000008440,2008-01-04,TMIN,-8
SZ000008440,2008-01-04,TMAX,44
SZ000008440,2013-02-24,TMAX,3
SZ000008440,2007-07-30,TMAX,223
SZ000008440,2007-07-30,TMIN,131
SZ000008440,2013-10-19,TMAX,190
SZ000008440,2013-02-24,TMIN,-37
SZ000008440,2013-10-19,TMIN,62
SZ000008440,2008-12-14,TMAX,11
SZ000008440,2008-12-14,TMIN,-26
SZ000008440,2009-02-09,TMAX,54
SZ000008440,2009-03-12,TMAX,109
SZ000008440,2009-03-12,TMIN,-25
SZ000008440,2011-03-14,TMIN,52
SZ000008440,2014-08-25,TMIN,91
SZ000008440,2014-08-27,TMAX,230
SZ000008440,2011-02-08,TMIN,-40
SZ000008440,2011-02-08,TMAX,113
SZ000008440,2014-08-25,TMAX,198
SZ000008440,2011-03-14,TMAX,161
SZ000008440,2010-03-31,TMIN,51
SZ000008440,2006-12-01,TMIN,19
SZ000008440,2015-06-21,TMAX,238
SZ000008440,2015-01-10,TMAX,159
SZ000008440,2006-11-08,TMAX,171
SZ000008440,2013-07-21,TMIN,164
SZ000008440,2006-06-18,TMAX,286
SZ000008440,2015-08-19,TMIN,107
SZ000008440,2015-08-19,TMAX,206
SZ000008440,2012-08-21,TMAX,328
SZ000008440,2006-06-18,TMIN,136
SZ000008440,2006-05-30,TMIN,58
SZ000008440,2013-10-22,TMAX,143
SZ000008440,2005-12-06,TMAX,58
SZ000008440,2005-12-06,TMIN,-6
SZ000008440,2014-01-16,TMIN,15
SZ000008440,2014-01-16,TMAX,59
SZ000008440,2013-10-22,TMIN,90
SZ000008440,2013-07-21,TMAX,299
SZ000008440,2006-09-24,TMIN,160
SZ000008440,2011-12-03,TMAX,87
SZ000008440,2008-09-29,TMAX,196
SZ000008440,2006-05-30,TMAX,135
SZ000008440,2008-09-29,TMIN,57
SZ000008440,2009-08-29,TMAX,223
SZ000008440,2011-12-03,TMIN,49
SZ000008440,2009-08-29,TMIN,122
SZ000008440,2013-02-17,TMIN,-7
SZ000008440,2015-09-25,TMAX,188
SZ000008440,2009-08-10,TMIN,166
SZ000008440,2009-08-10,TMAX,236
SZ000008440,2006-06-01,TMAX,144
SZ000008440,2006-06-01,TMIN,32
SZ000008440,2006-09-24,TMAX,208
SZ000008440,2015-09-25,TMIN,62
SZ000008440,2014-09-23,TMAX,170
SZ000008440,2014-09-23,TMIN,88
SZ000008440,2005-02-25,TMAX,23
SZ000008440,2006-09-20,TMAX,223
SZ000008440,2007-03-13,TMAX,170
SZ000008440,2007-03-13,TMIN,-1
SZ000008440,2013-11-08,TMIN,71
SZ000008440,2013-11-08,TMAX,180
SZ000008440,2012-08-21,TMIN,188
SZ000008440,2012-10-13,TMIN,47
SZ000008440,2012-10-13,TMAX,153
SZ000008440,2014-03-08,TMAX,149
SZ000008440,2014-03-08,TMIN,0
SZ000008440,2015-11-14,TMIN,33
SZ000008440,2015-11-14,TMAX,143
SZ000008440,2009-08-15,TMIN,147
